date,naq_open,naq_high,naq_low,naq_close,naq_volume,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,phlx_open,phlx_high,phlx_low,phlx_close
2015-12-31,5047.0400390625,5058.06005859375,5007.009765625,5007.41015625,1437480000,2060.590087890625,2062.5400390625,2043.6199951171875,2043.93994140625,2655330000,671.0399780273438,671.0499877929688,663.4400024414062,663.47998046875
2016-01-04,4897.64990234375,4903.08984375,4846.97998046875,4903.08984375,2218420000,2038.199951171875,2038.199951171875,1989.6800537109375,2012.6600341796875,4304880000,650.4400024414062,656.4099731445312,646.8800048828125,656.280029296875
2016-01-05,4917.83984375,4926.72998046875,4872.740234375,4891.43017578125,1927380000,2013.780029296875,2021.93994140625,2004.1700439453125,2016.7099609375,3706620000,657.3599853515625,658.75,648.7999877929688,649.469970703125
2016-01-06,4813.759765625,4866.0400390625,4804.68994140625,4835.759765625,2168620000,2011.7099609375,2011.7099609375,1979.050048828125,1990.260009765625,4336660000,638.280029296875,639.3599853515625,626.280029296875,631.2000122070312
2016-01-07,4736.39990234375,4788.02001953125,4688.169921875,4689.43017578125,2552590000,1985.3199462890625,1985.3199462890625,1938.8299560546875,1943.0899658203125,5076590000,616.8300170898438,624.5800170898438,608.8800048828125,610.25
2016-01-08,4722.02001953125,4742.56982421875,4637.85009765625,4643.6298828125,2288750000,1945.969970703125,1960.4000244140625,1918.4599609375,1922.030029296875,4664940000,612.6099853515625,616.5800170898438,599.8699951171875,600.47998046875
2016-01-11,4673.43994140625,4683.02001953125,4573.77978515625,4637.990234375,2391110000,1926.1199951171875,1935.6500244140625,1901.0999755859375,1923.6700439453125,4607290000,606.25,608.8499755859375,595.1300048828125,603.5499877929688
2016-01-12,4681.5400390625,4714.7998046875,4618.02978515625,4685.919921875,2147470000,1927.8299560546875,1947.3800048828125,1914.3499755859375,1938.6800537109375,4887260000,610.3200073242188,613.989990234375,599.9000244140625,608.5599975585938
2016-01-13,4706.02001953125,4713.97998046875,4517.56005859375,4526.06005859375,2533200000,1940.3399658203125,1950.3299560546875,1886.4100341796875,1890.280029296875,5087030000,608.260009765625,613.1699829101562,588.75,589.47998046875
2016-01-14,4545.3701171875,4650.5498046875,4470.58984375,4615.0,2565560000,1891.6800537109375,1934.469970703125,1878.9300537109375,1921.8399658203125,5241110000,592.1699829101562,604.5499877929688,583.6599731445312,601.5700073242188
2016-01-15,4464.3701171875,4520.4501953125,4419.41015625,4488.419921875,2818630000,1916.6800537109375,1916.6800537109375,1857.8299560546875,1880.3299560546875,5468460000,575.030029296875,581.6099853515625,566.2999877929688,574.2899780273438
2016-01-19,4548.0498046875,4550.56982421875,4430.77001953125,4476.9501953125,2394550000,1888.6600341796875,1901.43994140625,1864.5999755859375,1881.3299560546875,4928350000,585.9199829101562,587.52001953125,570.1799926757812,575.1799926757812
2016-01-20,4405.22021484375,4514.919921875,4313.39013671875,4471.68994140625,3204130000,1876.1800537109375,1876.1800537109375,1812.2900390625,1859.3299560546875,6416070000,571.6400146484375,584.760009765625,562.75,578.9400024414062
2016-01-21,4480.7001953125,4537.14990234375,4432.02001953125,4472.06005859375,2447750000,1861.4599609375,1889.8499755859375,1848.97998046875,1868.989990234375,5078810000,585.219970703125,594.780029296875,578.5800170898438,587.5599975585938
2016-01-22,4557.39013671875,4591.18017578125,4540.27001953125,4591.18017578125,2153340000,1877.4000244140625,1908.8499755859375,1877.4000244140625,1906.9000244140625,4901760000,599.969970703125,602.22998046875,594.5599975585938,598.4199829101562
2016-01-25,4574.58984375,4590.43994140625,4514.77978515625,4518.490234375,2028880000,1906.280029296875,1906.280029296875,1875.969970703125,1877.0799560546875,4401380000,597.25,598.219970703125,588.5999755859375,589.8099975585938
2016-01-26,4537.0400390625,4583.2099609375,4503.52978515625,4567.669921875,1981180000,1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,4357940000,591.8699951171875,600.27001953125,589.4500122070312,595.8599853515625
2016-01-27,4548.8701171875,4568.85009765625,4450.830078125,4468.169921875,2115710000,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,4754040000,593.7000122070312,599.9299926757812,585.760009765625,588.6799926757812
2016-01-28,4533.81005859375,4533.81005859375,4447.5,4506.68017578125,2322310000,1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,4693010000,591.1699829101562,593.9600219726562,582.3300170898438,586.8499755859375
2016-01-29,4512.08984375,4613.9501953125,4511.2998046875,4613.9501953125,2617550000,1894.0,1940.239990234375,1894.0,1940.239990234375,5497570000,594.1300048828125,613.7100219726562,594.0700073242188,613.6799926757812
2016-02-01,4587.58984375,4636.93017578125,4565.3701171875,4620.3701171875,1983340000,1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,4322530000,608.760009765625,619.4600219726562,607.7000122070312,616.5999755859375
2016-02-02,4588.68994140625,4589.89990234375,4503.1201171875,4516.9501953125,2185180000,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,4463190000,608.5599975585938,609.239990234375,594.1300048828125,595.7000122070312
2016-02-03,4543.81982421875,4547.31982421875,4424.47021484375,4504.240234375,2466190000,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,5172950000,600.760009765625,602.3599853515625,585.1599731445312,597.1099853515625
2016-02-04,4492.47998046875,4545.52001953125,4463.990234375,4509.56005859375,2200930000,1911.6700439453125,1927.3499755859375,1900.52001953125,1915.449951171875,5193320000,599.3300170898438,610.9299926757812,596.3599853515625,607.719970703125
2016-02-05,4491.47998046875,4493.18994140625,4350.3701171875,4363.14013671875,2489280000,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,4929940000,603.9400024414062,605.02001953125,584.219970703125,586.25
2016-02-08,4288.02001953125,4301.52978515625,4212.81005859375,4283.75,2702070000,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,576.7000122070312,576.7000122070312,562.6099853515625,571.4500122070312
2016-02-09,4224.8701171875,4329.60986328125,4222.47998046875,4268.759765625,2465790000,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,564.1400146484375,578.6599731445312,563.1799926757812,567.989990234375
2016-02-10,4318.27978515625,4369.6201171875,4280.72998046875,4283.58984375,2448380000,1857.0999755859375,1881.5999755859375,1850.3199462890625,1851.8599853515625,4471170000,572.8200073242188,577.97998046875,563.3300170898438,563.6500244140625
2016-02-11,4218.81005859375,4293.22021484375,4209.759765625,4266.83984375,2812330000,1847.0,1847.0,1810.0999755859375,1829.0799560546875,5500800000,554.97998046875,562.5499877929688,552.260009765625,559.1799926757812
2016-02-12,4307.2900390625,4340.1298828125,4274.14990234375,4337.509765625,1983190000,1833.4000244140625,1864.780029296875,1833.4000244140625,1864.780029296875,4696920000,564.5599975585938,572.3099975585938,557.52001953125,571.9000244140625
2016-02-16,4397.9501953125,4435.9599609375,4376.52001953125,4435.9599609375,2117920000,1871.43994140625,1895.77001953125,1871.43994140625,1895.5799560546875,4570670000,578.780029296875,594.6699829101562,578.780029296875,591.9299926757812
2016-02-17,4471.66015625,4540.77978515625,4463.509765625,4534.06005859375,2296440000,1898.800048828125,1930.6800537109375,1898.800048828125,1926.8199462890625,5011540000,595.4299926757812,606.969970703125,594.969970703125,606.0499877929688
2016-02-18,4548.10009765625,4548.47021484375,4482.77001953125,4487.5400390625,1955870000,1927.5699462890625,1930.0,1915.0899658203125,1917.8299560546875,4436490000,611.1400146484375,611.2000122070312,602.1300048828125,602.52001953125
2016-02-19,4464.669921875,4513.14990234375,4455.10009765625,4504.43017578125,1903770000,1916.739990234375,1918.780029296875,1902.1700439453125,1917.780029296875,4142850000,602.8900146484375,609.030029296875,601.0599975585938,605.4600219726562
2016-02-22,4548.31005859375,4576.47021484375,4546.5498046875,4570.60986328125,1794020000,1924.43994140625,1946.699951171875,1924.43994140625,1945.5,4054710000,612.530029296875,618.1199951171875,611.8900146484375,615.0
2016-02-23,4550.0498046875,4558.06005859375,4500.93994140625,4503.580078125,1777750000,1942.3800048828125,1942.3800048828125,1919.43994140625,1921.27001953125,3890650000,611.510009765625,613.3499755859375,604.0800170898438,604.8699951171875
2016-02-24,4453.93017578125,4547.64013671875,4425.72021484375,4542.60986328125,1978180000,1917.56005859375,1932.0799560546875,1891.0,1929.800048828125,4317250000,597.1699829101562,614.3800048828125,594.1099853515625,613.3400268554688
2016-02-25,4554.72998046875,4582.2001953125,4516.89013671875,4582.2001953125,1667840000,1931.8699951171875,1951.8299560546875,1925.4100341796875,1951.699951171875,4118210000,614.739990234375,621.1199951171875,608.1900024414062,621.0700073242188
2016-02-26,4615.14013671875,4618.85009765625,4580.77978515625,4590.47021484375,1814920000,1954.949951171875,1962.9599609375,1945.780029296875,1948.050048828125,4348510000,624.97998046875,626.9199829101562,621.5499877929688,624.6500244140625
2016-02-29,4585.2998046875,4619.89990234375,4557.4599609375,4557.9501953125,2065260000,1947.1300048828125,1958.27001953125,1931.81005859375,1932.22998046875,4588180000,624.8599853515625,632.989990234375,622.0700073242188,622.1099853515625
2016-03-01,4596.009765625,4689.60009765625,4581.75,4689.60009765625,2080150000,1937.0899658203125,1978.3499755859375,1937.0899658203125,1978.3499755859375,4819750000,627.5800170898438,639.9299926757812,626.469970703125,639.9000244140625
2016-03-02,4683.7998046875,4703.580078125,4665.93017578125,4703.419921875,1912510000,1976.5999755859375,1986.510009765625,1968.800048828125,1986.449951171875,4666610000,638.0,643.3499755859375,637.1799926757812,643.3099975585938
2016-03-03,4698.3798828125,4707.72021484375,4674.4599609375,4707.419921875,1936290000,1985.5999755859375,1993.68994140625,1977.3699951171875,1993.4000244140625,5081700000,643.52001953125,645.2899780273438,639.0900268554688,643.8900146484375
2016-03-04,4715.759765625,4746.64990234375,4687.93994140625,4717.02001953125,2171230000,1994.010009765625,2009.1300048828125,1986.77001953125,1999.989990234375,6049930000,648.6599731445312,655.6599731445312,643.4600219726562,650.6199951171875
2016-03-07,4690.8798828125,4731.18994140625,4674.81982421875,4708.25,2084390000,1996.1099853515625,2006.1199951171875,1989.3800048828125,2001.760009765625,4968180000,647.0700073242188,655.72998046875,644.02001953125,652.6799926757812
2016-03-08,4676.22021484375,4695.0400390625,4642.85986328125,4648.81982421875,1993060000,1996.8800048828125,1996.8800048828125,1977.4300537109375,1979.260009765625,4641650000,646.47998046875,647.3900146484375,637.489990234375,638.010009765625
2016-03-09,4666.419921875,4676.47021484375,4642.419921875,4674.3798828125,1789550000,1981.43994140625,1992.68994140625,1979.8399658203125,1989.260009765625,4038120000,641.6099853515625,645.0,638.3300170898438,643.27001953125
2016-03-10,4691.2001953125,4716.14013671875,4607.990234375,4662.16015625,1936470000,1990.969970703125,2005.0799560546875,1969.25,1989.5699462890625,4376790000,647.02001953125,652.4099731445312,637.4500122070312,646.5800170898438
2016-03-11,4712.3798828125,4748.7900390625,4700.91015625,4748.47021484375,1801790000,1994.7099609375,2022.3699951171875,1994.7099609375,2022.18994140625,4078620000,653.469970703125,659.2000122070312,652.8300170898438,659.1400146484375
2016-03-14,4733.39013671875,4762.27001953125,4731.509765625,4750.27978515625,1615100000,2019.27001953125,2024.5699462890625,2012.050048828125,2019.6400146484375,3487850000,655.9400024414062,659.260009765625,654.280029296875,656.3499755859375
2016-03-15,4731.14013671875,4735.27001953125,4712.06982421875,4728.669921875,1692420000,2015.27001953125,2015.93994140625,2005.22998046875,2015.9300537109375,3560280000,654.97998046875,655.4099731445312,649.8900146484375,655.4099731445312
2016-03-16,4717.8798828125,4774.77978515625,4716.4501953125,4763.97021484375,1781060000,2014.239990234375,2032.02001953125,2010.0400390625,2027.219970703125,4057020000,652.47998046875,661.9099731445312,652.219970703125,661.1900024414062
2016-03-17,4752.6201171875,4788.08984375,4737.97021484375,4774.990234375,1907190000,2026.9000244140625,2046.239990234375,2022.1600341796875,2040.5899658203125,4530480000,659.3599853515625,667.3499755859375,658.1699829101562,665.9500122070312
2016-03-18,4784.6298828125,4804.580078125,4772.41015625,4795.64990234375,2829040000,2041.1600341796875,2052.360107421875,2041.1600341796875,2049.580078125,6503140000,666.760009765625,675.3400268554688,666.5399780273438,675.030029296875
2016-03-21,4787.31005859375,4814.85009765625,4785.3798828125,4808.8701171875,1609230000,2047.8800048828125,2053.909912109375,2043.1400146484375,2051.60009765625,3376600000,672.780029296875,676.280029296875,669.5999755859375,675.9600219726562
2016-03-22,4783.60009765625,4835.60009765625,4781.7099609375,4821.66015625,1596200000,2048.639892578125,2056.60009765625,2040.5699462890625,2049.800048828125,3418460000,672.260009765625,677.5599975585938,670.7000122070312,675.2999877929688
2016-03-23,4813.8701171875,4816.669921875,4765.3701171875,4768.85986328125,1732630000,2048.550048828125,2048.550048828125,2034.8599853515625,2036.7099609375,3639510000,674.8699951171875,674.9199829101562,666.280029296875,666.4600219726562
2016-03-24,4743.35986328125,4773.5,4734.77001953125,4773.5,1590990000,2032.47998046875,2036.0400390625,2022.489990234375,2035.93994140625,3407720000,661.7000122070312,666.1599731445312,658.5800170898438,666.1400146484375
2016-03-28,4785.25,4787.39013671875,4760.009765625,4766.7900390625,1381000000,2037.8900146484375,2042.6700439453125,2031.9599609375,2037.050048828125,2809090000,667.25,667.5700073242188,662.6699829101562,665.2100219726562
2016-03-29,4756.5498046875,4849.31005859375,4749.77978515625,4846.6201171875,1806490000,2035.75,2055.909912109375,2028.31005859375,2055.010009765625,3822330000,662.1799926757812,675.22998046875,659.8400268554688,674.1400146484375
2016-03-30,4875.4599609375,4899.14013671875,4859.35009765625,4869.2900390625,1717820000,2058.27001953125,2072.2099609375,2058.27001953125,2063.949951171875,3590310000,678.0399780273438,684.7100219726562,677.8900146484375,680.7899780273438
2016-03-31,4869.56982421875,4891.2998046875,4864.41015625,4869.85009765625,1774270000,2063.77001953125,2067.919921875,2057.4599609375,2059.739990234375,3715280000,679.1099853515625,679.969970703125,676.6099853515625,676.8900146484375
2016-04-01,4842.5498046875,4917.08984375,4832.06005859375,4914.5400390625,1812250000,2056.6201171875,2075.070068359375,2043.97998046875,2072.780029296875,3749990000,672.0800170898438,681.7899780273438,669.5499877929688,681.5900268554688
2016-04-04,4911.2099609375,4917.75,4885.169921875,4891.7998046875,1705730000,2073.18994140625,2074.02001953125,2062.570068359375,2066.1298828125,3485710000,681.4099731445312,681.6900024414062,674.1099853515625,675.3900146484375
2016-04-05,4855.89990234375,4872.7001953125,4838.6201171875,4843.93017578125,1726010000,2062.5,2062.5,2042.56005859375,2045.1700439453125,4154920000,671.8300170898438,675.9500122070312,670.469970703125,671.3300170898438
2016-04-06,4849.580078125,4921.509765625,4849.27978515625,4920.72021484375,1761770000,2045.56005859375,2067.330078125,2043.0899658203125,2066.659912109375,3750800000,669.8599853515625,678.5599975585938,665.3499755859375,678.2100219726562
2016-04-07,4893.56982421875,4901.490234375,4831.490234375,4848.3701171875,1908940000,2063.010009765625,2063.010009765625,2033.800048828125,2041.9100341796875,3801250000,674.7000122070312,674.760009765625,665.27001953125,667.4600219726562
2016-04-08,4883.990234375,4892.60009765625,4835.35986328125,4850.68994140625,1588830000,2045.5400390625,2060.6298828125,2041.68994140625,2047.5999755859375,3359530000,674.6400146484375,677.1799926757812,668.6900024414062,671.3099975585938
2016-04-11,4873.39013671875,4897.5498046875,4833.39990234375,4833.39990234375,1545540000,2050.22998046875,2062.929931640625,2041.8800048828125,2041.989990234375,3567840000,674.5900268554688,680.5499877929688,670.530029296875,670.5999755859375
2016-04-12,4838.81982421875,4879.60009765625,4808.91015625,4872.08984375,1759280000,2043.719970703125,2065.050048828125,2039.739990234375,2061.719970703125,4239740000,672.0999755859375,672.260009765625,661.260009765625,669.739990234375
2016-04-13,4904.7900390625,4951.91015625,4903.60009765625,4947.419921875,1936450000,2065.919921875,2083.179931640625,2065.919921875,2082.419921875,4191830000,673.4600219726562,685.4099731445312,673.22998046875,685.1500244140625
2016-04-14,4947.6201171875,4961.2998046875,4931.81005859375,4945.89013671875,1645810000,2082.889892578125,2087.840087890625,2078.1298828125,2082.780029296875,3765870000,678.5700073242188,680.52001953125,672.8200073242188,679.280029296875
2016-04-15,4938.830078125,4950.43017578125,4925.4599609375,4938.22021484375,1684790000,2083.10009765625,2083.219970703125,2076.31005859375,2080.72998046875,3701450000,676.9500122070312,679.239990234375,673.3400268554688,673.489990234375
2016-04-18,4919.35986328125,4960.7900390625,4915.6298828125,4960.02001953125,1672260000,2078.830078125,2094.659912109375,2073.64990234375,2094.340087890625,3316880000,671.0399780273438,675.6199951171875,669.469970703125,673.9600219726562
2016-04-19,4968.2998046875,4968.669921875,4915.52001953125,4940.330078125,1824250000,2096.050048828125,2104.050048828125,2091.679931640625,2100.800048828125,3896830000,675.5,675.719970703125,662.8599853515625,665.6099853515625
2016-04-20,4941.990234375,4969.31982421875,4928.2900390625,4948.1298828125,1781340000,2101.52001953125,2111.050048828125,2096.320068359375,2102.39990234375,4184880000,665.1199951171875,674.8900146484375,663.510009765625,672.1500244140625
2016-04-21,4949.1201171875,4966.60986328125,4932.64013671875,4945.89013671875,1758190000,2102.090087890625,2103.780029296875,2088.52001953125,2091.47998046875,4175290000,671.4000244140625,671.9099731445312,664.9099731445312,667.6799926757812
2016-04-22,4898.240234375,4921.66015625,4872.02001953125,4906.22998046875,2018930000,2091.489990234375,2094.320068359375,2081.199951171875,2091.580078125,3790580000,667.72998046875,675.0900268554688,663.8400268554688,669.030029296875
2016-04-25,4891.47998046875,4904.8701171875,4878.3701171875,4895.7900390625,1582270000,2089.3701171875,2089.3701171875,2077.52001953125,2087.7900390625,3319740000,667.6599731445312,670.9000244140625,663.5399780273438,665.3200073242188
2016-04-26,4903.81005859375,4915.0,4875.419921875,4888.27978515625,1825020000,2089.840087890625,2096.8701171875,2085.800048828125,2091.699951171875,3557190000,670.8599853515625,680.1500244140625,670.739990234375,674.4199829101562
2016-04-27,4855.3798828125,4872.91015625,4826.3798828125,4863.14013671875,1938780000,2092.330078125,2099.889892578125,2082.31005859375,2095.14990234375,4100110000,669.97998046875,682.1799926757812,667.030029296875,681.260009765625
2016-04-28,4857.60009765625,4889.16015625,4796.31982421875,4805.2900390625,2161400000,2090.929931640625,2099.300048828125,2071.6201171875,2075.81005859375,4309840000,674.75,680.8800048828125,661.27001953125,662.6900024414062
2016-04-29,4805.7900390625,4807.89013671875,4740.83984375,4775.35986328125,2376460000,2071.820068359375,2073.85009765625,2052.280029296875,2065.300048828125,4704720000,658.4099731445312,658.4400024414062,640.510009765625,645.3400268554688
2016-05-02,4786.5498046875,4821.56982421875,4768.27978515625,4817.58984375,1880460000,2067.169921875,2083.419921875,2066.110107421875,2081.429931640625,3841110000,647.0599975585938,651.1300048828125,642.239990234375,650.27001953125
2016-05-03,4780.8798828125,4791.43017578125,4749.7099609375,4763.22021484375,1984340000,2077.179931640625,2077.179931640625,2054.889892578125,2063.3701171875,4173390000,645.3599853515625,646.969970703125,639.8300170898438,642.6199951171875
2016-05-04,4735.27978515625,4751.64013671875,4713.91015625,4725.64013671875,1950800000,2060.300048828125,2060.300048828125,2045.550048828125,2051.1201171875,4058560000,638.2999877929688,642.1500244140625,632.8800048828125,634.9000244140625
2016-05-05,4742.419921875,4744.5498046875,4709.75,4717.08984375,1888350000,2052.949951171875,2060.22998046875,2045.77001953125,2050.6298828125,4008530000,639.8200073242188,642.780029296875,634.72998046875,636.8099975585938
2016-05-06,4695.89990234375,4736.16015625,4684.27978515625,4736.16015625,1860800000,2047.77001953125,2057.719970703125,2039.449951171875,2057.139892578125,3796350000,633.6099853515625,637.5800170898438,628.780029296875,637.5
2016-05-09,4736.35009765625,4771.93994140625,4735.06005859375,4750.2099609375,1625100000,2057.550048828125,2064.14990234375,2054.31005859375,2058.68994140625,3788620000,638.780029296875,641.9299926757812,635.1400146484375,636.5399780273438
2016-05-10,4768.91015625,4811.2998046875,4758.2001953125,4809.8798828125,1760120000,2062.6298828125,2084.8701171875,2062.6298828125,2084.389892578125,3600200000,637.9000244140625,644.4099731445312,634.9099731445312,644.2999877929688
2016-05-11,4799.2998046875,4812.18994140625,4760.35986328125,4760.68994140625,1859110000,2083.2900390625,2083.2900390625,2064.4599609375,2064.4599609375,3821980000,642.280029296875,648.0800170898438,641.6799926757812,642.2899780273438
2016-05-12,4778.18994140625,4779.4599609375,4710.169921875,4737.330078125,1930450000,2067.169921875,2073.989990234375,2053.1298828125,2064.110107421875,3782390000,644.3800048828125,644.8900146484375,625.7999877929688,630.77001953125
2016-05-13,4731.06982421875,4759.2900390625,4708.259765625,4717.68017578125,1698030000,2062.5,2066.7900390625,2043.1300048828125,2046.6099853515625,3579880000,633.6599731445312,638.8099975585938,631.5499877929688,633.260009765625
2016-05-16,4728.85986328125,4791.25,4724.72998046875,4775.4599609375,1741510000,2046.530029296875,2071.8798828125,2046.530029296875,2066.659912109375,3501360000,634.760009765625,647.5399780273438,634.510009765625,643.3300170898438
2016-05-17,4768.85009765625,4776.14990234375,4703.39013671875,4715.72998046875,1925230000,2065.0400390625,2065.68994140625,2040.8199462890625,2047.2099609375,4108960000,642.7899780273438,645.739990234375,636.9299926757812,638.8900146484375
2016-05-18,4705.77978515625,4762.27978515625,4704.490234375,4739.1201171875,1934100000,2044.3800048828125,2060.610107421875,2034.489990234375,2047.6300048828125,4101320000,637.1599731445312,654.3499755859375,637.0800170898438,649.3499755859375
2016-05-19,4717.35986328125,4735.27001953125,4678.3798828125,4712.52978515625,1805890000,2044.2099609375,2044.2099609375,2025.9100341796875,2040.0400390625,3846770000,645.5599975585938,650.9299926757812,639.489990234375,644.739990234375
2016-05-20,4729.43994140625,4781.7001953125,4729.0,4769.56005859375,1970520000,2041.8800048828125,2058.35009765625,2041.8800048828125,2052.320068359375,3507650000,653.5399780273438,665.4199829101562,653.5399780273438,665.0800170898438
2016-05-23,4771.56982421875,4792.64013671875,4763.91015625,4765.77978515625,1865110000,2052.22998046875,2055.580078125,2047.260009765625,2048.0400390625,3055480000,668.4400024414062,675.4299926757812,668.27001953125,669.4600219726562
2016-05-24,4792.85009765625,4865.990234375,4792.6298828125,4861.06005859375,1942280000,2052.64990234375,2079.669921875,2052.64990234375,2076.06005859375,3627340000,673.3400268554688,686.3099975585938,673.280029296875,685.6400146484375
2016-05-25,4877.18017578125,4905.4501953125,4872.419921875,4894.89013671875,1784420000,2078.929931640625,2094.72998046875,2078.929931640625,2090.5400390625,3859160000,689.2000122070312,691.030029296875,684.239990234375,689.469970703125
2016-05-26,4897.77978515625,4909.3798828125,4887.27001953125,4901.77001953125,1606250000,2091.43994140625,2094.300048828125,2087.080078125,2090.10009765625,3230990000,690.469970703125,693.1199951171875,688.5999755859375,691.5800170898438
2016-05-27,4904.0498046875,4933.5,4902.5,4933.5,1505020000,2090.06005859375,2099.06005859375,2090.06005859375,2099.06005859375,3079150000,691.5599975585938,696.7100219726562,691.3400268554688,695.7100219726562
2016-05-31,4938.47998046875,4951.4501953125,4923.02978515625,4948.0498046875,2285350000,2100.1298828125,2103.47998046875,2088.659912109375,2096.949951171875,4514410000,697.5499877929688,700.0399780273438,694.8099975585938,699.3599853515625
2016-06-01,4928.97021484375,4958.97998046875,4923.2001953125,4952.25,1797090000,2093.93994140625,2100.969970703125,2085.10009765625,2099.330078125,3525170000,696.6400146484375,704.0499877929688,696.0900268554688,703.2899780273438
2016-06-02,4941.25,4971.35986328125,4924.22998046875,4971.35986328125,1729050000,2097.7099609375,2105.260009765625,2088.590087890625,2105.260009765625,3632720000,701.010009765625,703.4299926757812,699.0900268554688,703.4299926757812
2016-06-03,4958.10009765625,4958.64990234375,4909.2099609375,4942.52001953125,1697840000,2104.070068359375,2104.070068359375,2085.360107421875,2099.1298828125,3627780000,709.2000122070312,709.5900268554688,701.3099975585938,705.5999755859375
2016-06-06,4950.4599609375,4980.14013671875,4944.8701171875,4968.7099609375,1663840000,2100.830078125,2113.360107421875,2100.830078125,2109.409912109375,3442020000,706.6300048828125,709.4500122070312,702.5800170898438,703.7000122070312
2016-06-07,4972.1298828125,4979.3798828125,4960.27978515625,4961.75,1747760000,2110.179931640625,2119.219970703125,2110.179931640625,2112.1298828125,3534730000,707.2000122070312,711.8900146484375,706.77001953125,710.5499877929688
2016-06-08,4970.009765625,4979.66015625,4956.7900390625,4974.64013671875,1692640000,2112.7099609375,2120.550048828125,2112.7099609375,2119.1201171875,3562060000,710.9000244140625,711.989990234375,708.02001953125,710.1900024414062
2016-06-09,4954.14990234375,4965.490234375,4940.5498046875,4958.6201171875,1632340000,2115.64990234375,2117.639892578125,2107.72998046875,2115.47998046875,3290320000,703.9099731445312,711.3699951171875,702.8099975585938,710.9199829101562
2016-06-10,4915.14990234375,4917.919921875,4880.60986328125,4894.5498046875,1822200000,2109.570068359375,2109.570068359375,2089.9599609375,2096.070068359375,3515010000,703.4500122070312,703.5999755859375,696.719970703125,699.0399780273438
2016-06-13,4868.509765625,4894.85009765625,4844.93994140625,4848.43994140625,1888300000,2091.75,2098.1201171875,2078.4599609375,2079.06005859375,3392030000,695.9299926757812,703.489990234375,694.219970703125,695.4199829101562
2016-06-14,4836.669921875,4863.009765625,4811.93017578125,4843.5498046875,1919710000,2076.64990234375,2081.300048828125,2064.10009765625,2075.320068359375,3759770000,693.47998046875,697.1500244140625,688.9500122070312,695.469970703125
2016-06-15,4855.080078125,4868.16015625,4830.330078125,4834.93017578125,1802200000,2077.60009765625,2085.64990234375,2069.800048828125,2071.5,3544720000,698.25,699.1900024414062,694.0399780273438,694.8599853515625
2016-06-16,4809.68994140625,4847.85986328125,4778.77978515625,4844.919921875,1851770000,2066.360107421875,2079.6201171875,2050.3701171875,2077.989990234375,3628280000,688.969970703125,695.5,683.1099853515625,694.780029296875
2016-06-17,4835.02001953125,4835.02001953125,4792.33984375,4800.33984375,2638220000,2078.199951171875,2078.199951171875,2062.840087890625,2071.219970703125,4952630000,693.1400146484375,693.27001953125,684.3099975585938,689.0900268554688
2016-06-20,4856.68994140625,4882.14990234375,4834.509765625,4837.2099609375,1779560000,2075.580078125,2100.659912109375,2075.580078125,2083.25,3467440000,700.4400024414062,705.530029296875,696.4099731445312,697.0800170898438
2016-06-21,4845.080078125,4852.18994140625,4826.58984375,4843.759765625,1698080000,2085.18994140625,2093.659912109375,2083.02001953125,2088.89990234375,3232880000,699.1300048828125,701.260009765625,696.5900268554688,699.4000244140625
2016-06-22,4846.68017578125,4875.93017578125,4830.0,4833.31982421875,1682220000,2089.75,2099.7099609375,2084.360107421875,2085.449951171875,3168160000,699.8599853515625,705.989990234375,697.6400146484375,698.25
2016-06-23,4872.18994140625,4910.0400390625,4859.39990234375,4910.0400390625,1738570000,2092.800048828125,2113.320068359375,2092.800048828125,2113.320068359375,3297940000,707.5499877929688,716.6699829101562,706.1099853515625,716.6699829101562
2016-06-24,4715.7900390625,4798.22021484375,4698.419921875,4707.97998046875,4411040000,2103.81005859375,2103.81005859375,2032.5699462890625,2037.4100341796875,7597450000,685.25,696.3300170898438,674.3800048828125,675.4000244140625
2016-06-27,4664.43017578125,4665.0400390625,4574.25,4594.43994140625,2659650000,2031.449951171875,2031.449951171875,1991.6800537109375,2000.5400390625,5431220000,664.8200073242188,664.8800048828125,644.4199829101562,648.3200073242188
2016-06-28,4643.93017578125,4692.97998046875,4643.93017578125,4691.8701171875,2074090000,2006.6700439453125,2036.0899658203125,2006.6700439453125,2036.0899658203125,4385810000,658.2899780273438,666.7999877929688,656.9600219726562,665.75
2016-06-29,4732.93017578125,4787.58984375,4732.33984375,4779.25,2116550000,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,4241740000,674.22998046875,681.1900024414062,671.1599731445312,679.3699951171875
2016-06-30,4793.75,4843.10986328125,4774.52001953125,4842.669921875,2171180000,2073.169921875,2098.93994140625,2070.0,2098.860107421875,4622820000,681.5399780273438,691.6699829101562,678.5700073242188,691.6699829101562
